sale_id,sale_id.1,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,reward_points.1,sale_date,payment_method,rating
561,561,New York,New York,Normal,Male,Electronics,Electronics,71.89,8.0,28.76,603.88,0.0,0.0,2/19/2024,Ewallet,5.5
562,562,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,21.8,8.0,8.72,183.12,0.0,0.0,2/19/2024,Cash,8.3
563,563,Los Angeles,Los Angeles,Member,Female,Sports & Travel,Sports & Travel,64.08,7.0,22.43,470.99,0.0,0.0,2/19/2024,Credit card,7.3
564,564,New York,New York,Normal,Female,Electronics,Electronics,77.63,9.0,34.93,733.6,0.0,0.0,2/19/2024,Ewallet,7.2
565,565,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,41.24,4.0,8.25,173.21,0.0,0.0,2/19/2024,Cash,7.1
566,566,Chicago,Chicago,Member,Male,Electronics,Electronics,69.58,9.0,31.31,657.53,0.0,0.0,2/19/2024,Credit card,7.8
567,567,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,54.84,3.0,8.23,172.75,0.0,0.0,2/20/2024,Credit card,5.9
568,568,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,39.9,10.0,19.95,418.95,0.0,0.0,2/20/2024,Credit card,5.9
569,569,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,37.69,2.0,3.77,79.15,0.0,0.0,2/20/2024,Ewallet,9.5
570,570,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,31.99,10.0,16.0,335.9,0.0,0.0,2/20/2024,Credit card,9.9
571,571,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,60.3,4.0,12.06,253.26,0.0,0.0,2/20/2024,Cash,5.8
572,572,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,86.27,1.0,4.31,90.58,0.0,0.0,2/20/2024,Ewallet,7.0
573,573,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,92.29,5.0,23.07,484.52,0.0,0.0,2/20/2024,Credit card,9.0
574,574,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,57.74,3.0,8.66,181.88,0.0,0.0,2/20/2024,Ewallet,7.7
575,575,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,66.68,5.0,16.67,350.07,0.0,0.0,2/20/2024,Cash,7.6
576,576,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,32.32,10.0,16.16,339.36,0.0,0.0,2/20/2024,Credit card,10.0
577,577,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,73.82,4.0,14.76,310.04,0.0,0.0,2/21/2024,Cash,6.7
578,578,Chicago,Chicago,Member,Female,Electronics,Electronics,94.64,3.0,14.2,298.12,0.0,0.0,2/21/2024,Cash,5.5
579,579,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,39.91,3.0,5.99,125.72,0.0,0.0,2/21/2024,Ewallet,9.3
580,580,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,83.66,5.0,20.92,439.22,0.0,0.0,2/21/2024,Cash,7.2
581,581,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,98.8,2.0,9.88,207.48,0.0,0.0,2/21/2024,Cash,7.7
582,582,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,12.54,1.0,0.63,13.17,0.0,0.0,2/21/2024,Cash,8.2
583,583,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,65.82,1.0,3.29,69.11,0.0,0.0,2/22/2024,Cash,4.1
584,584,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,39.75,5.0,9.94,208.69,0.0,0.0,2/22/2024,Ewallet,9.6
585,585,New York,New York,Member,Female,Food & Beverages,Food & Beverages,30.41,1.0,1.52,31.93,0.0,0.0,2/22/2024,Credit card,8.4
586,586,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,17.49,10.0,8.74,183.64,0.0,0.0,2/22/2024,Ewallet,6.6
587,587,New York,New York,Normal,Male,Sports & Travel,Sports & Travel,95.49,7.0,33.42,701.85,0.0,0.0,2/22/2024,Ewallet,8.7
588,588,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,12.73,2.0,1.27,26.73,0.0,0.0,2/22/2024,Credit card,5.2
589,589,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,68.97,3.0,10.35,217.26,0.0,0.0,2/22/2024,Ewallet,8.7
590,590,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,47.44,1.0,2.37,49.81,0.0,0.0,2/22/2024,Credit card,6.8
591,591,Chicago,Chicago,Member,Female,Electronics,Electronics,17.42,10.0,8.71,182.91,0.0,0.0,2/22/2024,Ewallet,7.0
592,592,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,54.31,9.0,24.44,513.23,0.0,0.0,2/22/2024,Cash,8.9
593,593,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,24.49,10.0,12.24,257.14,0.0,0.0,2/22/2024,Cash,8.1
594,594,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,35.89,1.0,1.79,37.68,0.0,0.0,2/23/2024,Credit card,7.9
595,595,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,17.97,4.0,3.59,75.47,0.0,0.0,2/23/2024,Ewallet,6.4
596,596,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,14.96,8.0,5.98,125.66,0.0,0.0,2/23/2024,Cash,8.6
597,597,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,98.79,3.0,14.82,311.19,0.0,0.0,2/23/2024,Ewallet,6.4
598,598,New York,New York,Member,Male,Sports & Travel,Sports & Travel,58.39,7.0,20.44,429.17,0.0,0.0,2/23/2024,Credit card,8.2
599,599,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,75.59,9.0,34.02,714.33,0.0,0.0,2/23/2024,Cash,8.0
600,600,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,73.47,4.0,14.69,308.57,0.0,0.0,2/23/2024,Cash,6.0
601,601,New York,New York,Member,Female,Food & Beverages,Food & Beverages,80.36,4.0,16.07,337.51,0.0,0.0,2/23/2024,Credit card,8.3
602,602,New York,New York,Normal,Male,Home & Lifestyle,Home & Lifestyle,55.73,6.0,16.72,351.1,0.0,0.0,2/24/2024,Ewallet,7.0
603,603,Chicago,Chicago,Member,Female,Home & Lifestyle,Home & Lifestyle,47.68,2.0,4.77,100.13,0.0,0.0,2/24/2024,Credit card,4.1
604,604,New York,New York,Member,Female,Health & Beauty,Health & Beauty,10.16,5.0,2.54,53.34,0.0,0.0,2/24/2024,Ewallet,4.1
605,605,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,26.43,8.0,10.57,222.01,0.0,0.0,2/24/2024,Ewallet,8.9
606,606,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,73.56,10.0,36.78,772.38,0.0,0.0,2/24/2024,Ewallet,8.0
607,607,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,83.77,2.0,8.38,175.92,0.0,0.0,2/24/2024,Cash,4.6
608,608,Los Angeles,Los Angeles,Normal,Female,Sports & Travel,Sports & Travel,57.95,6.0,17.39,365.09,0.0,0.0,2/24/2024,Cash,5.2
609,609,Chicago,Chicago,Normal,Female,Electronics,Electronics,40.26,10.0,20.13,422.73,0.0,0.0,2/24/2024,Credit card,5.0
610,610,New York,New York,Normal,Male,Electronics,Electronics,24.74,10.0,12.37,259.77,0.0,0.0,2/24/2024,Cash,7.1
611,611,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,91.41,5.0,22.85,479.9,0.0,0.0,2/25/2024,Ewallet,7.1
612,612,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,94.13,5.0,23.53,494.18,0.0,0.0,2/25/2024,Credit card,4.8
613,613,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,99.6,3.0,14.94,313.74,0.0,0.0,2/25/2024,Cash,5.8
614,614,Chicago,Chicago,Member,Female,Electronics,Electronics,68.84,6.0,20.65,433.69,0.0,0.0,2/25/2024,Ewallet,5.8
615,615,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,82.04,5.0,20.51,430.71,0.0,0.0,2/25/2024,Credit card,7.6
616,616,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,48.61,1.0,2.43,51.04,0.0,0.0,2/25/2024,Cash,4.4
617,617,New York,New York,Member,Male,Electronics,Electronics,86.04,5.0,21.51,451.71,0.0,0.0,2/25/2024,Ewallet,4.8
618,618,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,88.45,1.0,4.42,92.87,0.0,0.0,2/25/2024,Credit card,9.5
619,619,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,62.57,4.0,12.51,262.79,0.0,0.0,2/25/2024,Cash,9.5
620,620,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,39.75,1.0,1.99,41.74,0.0,0.0,2/25/2024,Cash,6.1
621,621,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,73.05,4.0,14.61,306.81,0.0,0.0,2/25/2024,Credit card,4.9
622,622,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,52.79,10.0,26.4,554.3,0.0,0.0,2/25/2024,Ewallet,10.0
623,623,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,65.18,3.0,9.78,205.32,0.0,0.0,2/25/2024,Credit card,6.3
624,624,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,42.57,8.0,17.03,357.59,0.0,0.0,2/25/2024,Ewallet,5.6
625,625,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,62.85,4.0,12.57,263.97,0.0,0.0,2/25/2024,Ewallet,8.7
626,626,Chicago,Chicago,Normal,Male,Sports & Travel,Sports & Travel,63.69,1.0,3.18,66.87,0.0,0.0,2/25/2024,Cash,6.0
627,627,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,22.93,9.0,10.32,216.69,0.0,0.0,2/26/2024,Cash,5.5
628,628,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,26.6,6.0,7.98,167.58,0.0,0.0,2/26/2024,Ewallet,4.9
629,629,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,99.71,6.0,29.91,628.17,0.0,0.0,2/26/2024,Ewallet,7.9
630,630,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,54.45,1.0,2.72,57.17,0.0,0.0,2/26/2024,Ewallet,7.9
631,631,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,99.89,2.0,9.99,209.77,0.0,0.0,2/26/2024,Ewallet,7.1
632,632,Chicago,Chicago,Normal,Female,Electronics,Electronics,46.61,2.0,4.66,97.88,0.0,0.0,2/26/2024,Credit card,6.6
633,633,Los Angeles,Los Angeles,Member,Female,Sports & Travel,Sports & Travel,95.54,4.0,19.11,401.27,0.0,0.0,2/26/2024,Ewallet,4.5
634,634,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,55.45,1.0,2.77,58.22,0.0,0.0,2/26/2024,Credit card,4.9
635,635,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,90.7,6.0,27.21,571.41,0.0,0.0,2/26/2024,Cash,5.3
636,636,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,56.69,9.0,25.51,535.72,0.0,0.0,2/27/2024,Credit card,8.4
637,637,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,67.27,5.0,16.82,353.17,0.0,0.0,2/27/2024,Cash,6.9
638,638,Los Angeles,Los Angeles,Member,Female,Fashion & Accs,Fashion & Accs,19.77,10.0,9.88,207.58,0.0,0.0,2/27/2024,Credit card,5.0
639,639,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,76.99,6.0,23.1,485.04,0.0,0.0,2/27/2024,Cash,6.1
640,640,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,77.93,9.0,35.07,736.44,0.0,0.0,2/27/2024,Ewallet,7.6
641,641,Chicago,Chicago,Member,Male,Electronics,Electronics,92.6,7.0,32.41,680.61,0.0,0.0,2/27/2024,Credit card,9.3
642,642,New York,New York,Normal,Female,Electronics,Electronics,99.69,1.0,4.98,104.67,0.0,0.0,2/27/2024,Credit card,8.0
643,643,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,94.47,8.0,37.79,793.55,0.0,0.0,2/27/2024,Cash,9.1
644,644,New York,New York,Member,Female,Health & Beauty,Health & Beauty,85.87,7.0,30.05,631.14,0.0,0.0,2/27/2024,Credit card,8.0
645,645,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,21.48,2.0,2.15,45.11,0.0,0.0,2/27/2024,Ewallet,6.6
646,646,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,13.5,10.0,6.75,141.75,0.0,0.0,2/27/2024,Credit card,4.8
647,647,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,18.85,10.0,9.43,197.93,0.0,0.0,2/27/2024,Ewallet,5.6
648,648,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,52.42,3.0,7.86,165.12,0.0,0.0,2/27/2024,Ewallet,7.5
649,649,Chicago,Chicago,Normal,Female,Food & Beverages,Food & Beverages,74.44,10.0,37.22,781.62,0.0,0.0,2/27/2024,Ewallet,5.1
650,650,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,41.09,10.0,20.54,431.44,0.0,0.0,2/28/2024,Cash,7.3
651,651,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,56.0,3.0,8.4,176.4,0.0,0.0,2/28/2024,Ewallet,4.8
652,652,New York,New York,Normal,Female,Electronics,Electronics,85.98,8.0,34.39,722.23,0.0,0.0,2/28/2024,Cash,8.2
653,653,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,80.62,6.0,24.19,507.91,0.0,0.0,2/28/2024,Cash,9.1
654,654,New York,New York,Member,Male,Fashion & Accs,Fashion & Accs,93.2,2.0,9.32,195.72,0.0,0.0,2/28/2024,Credit card,6.0
655,655,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,60.3,1.0,3.02,63.32,0.0,0.0,2/28/2024,Cash,6.0
656,656,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,60.3,4.0,12.06,253.26,0.0,0.0,2/29/2024,Cash,5.8
657,657,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,92.29,5.0,23.07,484.52,0.0,0.0,2/29/2024,Credit card,9.0
658,658,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,57.74,3.0,8.66,181.88,0.0,0.0,2/29/2024,Ewallet,7.7
659,659,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,66.68,5.0,16.67,350.07,0.0,0.0,2/29/2024,Cash,7.6
660,660,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,98.79,3.0,14.82,311.19,0.0,0.0,2/29/2024,Ewallet,6.4
661,661,Los Angeles,Los Angeles,Normal,Female,Food & Beverages,Food & Beverages,73.47,4.0,14.69,308.57,0.0,0.0,2/29/2024,Cash,6.0
662,662,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,80.36,4.0,16.07,337.51,0.0,0.0,2/29/2024,Credit card,8.3
663,663,Chicago,Chicago,Member,Female,Health & Beauty,Health & Beauty,10.16,5.0,2.54,53.34,0.0,0.0,2/29/2024,Ewallet,4.1
664,664,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,27.5,3.0,4.12,86.62,0.0,0.0,3/1/2024,Ewallet,6.5
665,665,New York,New York,Member,Female,Food & Beverages,Food & Beverages,74.89,4.0,14.98,314.54,0.0,0.0,3/1/2024,Ewallet,4.2
666,666,Chicago,Chicago,Normal,Female,Electronics,Electronics,45.48,10.0,22.74,477.54,0.0,0.0,3/1/2024,Credit card,4.8
667,667,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,53.72,1.0,2.69,56.41,0.0,0.0,3/1/2024,Ewallet,6.4
668,668,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,81.31,7.0,28.46,597.63,0.0,0.0,3/1/2024,Ewallet,6.3
669,669,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,34.73,2.0,3.47,72.93,0.0,0.0,3/1/2024,Ewallet,9.7
670,670,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,78.55,9.0,35.35,742.3,0.0,0.0,3/1/2024,Cash,7.2
671,671,Chicago,Chicago,Member,Female,Fashion & Accs,Fashion & Accs,22.32,4.0,4.46,93.74,0.0,0.0,3/1/2024,Credit card,4.4
672,672,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,69.51,2.0,6.95,145.97,0.0,0.0,3/1/2024,Ewallet,8.1
673,673,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,14.82,3.0,2.22,46.68,0.0,0.0,3/1/2024,Credit card,8.7
674,674,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,26.26,3.0,3.94,82.72,0.0,0.0,3/2/2024,Ewallet,6.3
675,675,New York,New York,Member,Female,Sports & Travel,Sports & Travel,54.55,10.0,27.28,572.78,0.0,0.0,3/2/2024,Credit card,7.1
676,676,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,39.47,2.0,3.95,82.89,0.0,0.0,3/2/2024,Credit card,5.0
677,677,Los Angeles,Los Angeles,Normal,Female,Home & Lifestyle,Home & Lifestyle,97.38,10.0,48.69,1022.49,0.0,0.0,3/2/2024,Ewallet,4.4
678,678,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,92.49,5.0,23.12,485.57,0.0,0.0,3/2/2024,Credit card,8.6
679,679,Los Angeles,Los Angeles,Member,Male,Home & Lifestyle,Home & Lifestyle,27.0,9.0,12.15,255.15,0.0,0.0,3/2/2024,Cash,4.8
680,680,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,99.73,9.0,44.88,942.45,0.0,0.0,3/2/2024,Credit card,6.5
681,681,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,88.39,9.0,39.78,835.29,0.0,0.0,3/2/2024,Cash,6.3
682,682,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,27.02,3.0,4.05,85.11,0.0,0.0,3/2/2024,Credit card,7.1
683,683,Los Angeles,Los Angeles,Member,Female,Electronics,Electronics,13.22,5.0,3.31,69.41,0.0,0.0,3/2/2024,Cash,4.3
684,684,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,88.63,3.0,13.29,279.18,0.0,0.0,3/2/2024,Ewallet,6.0
685,685,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,38.27,2.0,3.83,80.37,0.0,0.0,3/2/2024,Credit card,5.8
686,686,New York,New York,Member,Male,Health & Beauty,Health & Beauty,85.6,7.0,29.96,629.16,0.0,0.0,3/2/2024,Cash,5.3
687,687,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,73.98,7.0,25.89,543.75,0.0,0.0,3/2/2024,Ewallet,4.1
688,688,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,25.31,2.0,2.53,53.15,0.0,0.0,3/2/2024,Ewallet,7.2
689,689,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,73.41,3.0,11.01,231.24,0.0,0.0,3/2/2024,Ewallet,4.0
690,690,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,14.39,2.0,1.44,30.22,0.0,0.0,3/2/2024,Credit card,7.2
691,691,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,66.52,4.0,13.3,279.38,0.0,0.0,3/2/2024,Ewallet,6.9
692,692,New York,New York,Member,Male,Health & Beauty,Health & Beauty,46.53,6.0,13.96,293.14,0.0,0.0,3/3/2024,Credit card,4.3
693,693,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,22.17,8.0,8.87,186.23,0.0,0.0,3/3/2024,Credit card,9.6
694,694,New York,New York,Member,Male,Electronics,Electronics,81.97,10.0,40.99,860.69,0.0,0.0,3/3/2024,Cash,9.2
695,695,New York,New York,Member,Female,Electronics,Electronics,51.92,5.0,12.98,272.58,0.0,0.0,3/3/2024,Cash,7.5
696,696,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,44.01,8.0,17.6,369.68,0.0,0.0,3/3/2024,Cash,8.8
697,697,New York,New York,Normal,Male,Electronics,Electronics,20.85,8.0,8.34,175.14,0.0,0.0,3/3/2024,Cash,6.3
698,698,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,46.41,1.0,2.32,48.73,0.0,0.0,3/3/2024,Credit card,4.0
699,699,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,25.0,1.0,1.25,26.25,0.0,0.0,3/3/2024,Ewallet,5.5
700,700,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,28.95,7.0,10.13,212.78,0.0,0.0,3/3/2024,Credit card,6.0
701,701,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,94.49,8.0,37.8,793.72,0.0,0.0,3/3/2024,Ewallet,7.5
702,702,New York,New York,Member,Female,Electronics,Electronics,30.2,8.0,12.08,253.68,0.0,0.0,3/3/2024,Ewallet,5.1
703,703,Los Angeles,Los Angeles,Member,Male,Home & Lifestyle,Home & Lifestyle,30.12,8.0,12.05,253.01,0.0,0.0,3/3/2024,Cash,7.7
704,704,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,46.33,7.0,16.22,340.53,0.0,0.0,3/3/2024,Credit card,7.4
705,705,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,73.05,10.0,36.52,767.02,0.0,0.0,3/3/2024,Credit card,8.7
706,706,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,33.3,9.0,14.98,314.68,0.0,0.0,3/4/2024,Ewallet,7.2
707,707,Chicago,Chicago,Normal,Female,Food & Beverages,Food & Beverages,74.66,4.0,14.93,313.57,0.0,0.0,3/4/2024,Cash,8.5
708,708,New York,New York,Member,Female,Food & Beverages,Food & Beverages,98.7,8.0,39.48,829.08,0.0,0.0,3/4/2024,Cash,7.6
709,709,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,68.71,3.0,10.31,216.44,0.0,0.0,3/4/2024,Cash,8.7
710,710,Chicago,Chicago,Member,Female,Fashion & Accs,Fashion & Accs,48.96,9.0,22.03,462.67,0.0,0.0,3/4/2024,Cash,8.0
711,711,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,56.53,4.0,11.31,237.43,0.0,0.0,3/4/2024,Ewallet,5.5
712,712,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,14.62,5.0,3.66,76.76,0.0,0.0,3/4/2024,Cash,4.4
713,713,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,99.83,6.0,29.95,628.93,0.0,0.0,3/4/2024,Ewallet,8.5
714,714,Chicago,Chicago,Normal,Female,Sports & Travel,Sports & Travel,12.34,7.0,4.32,90.7,0.0,0.0,3/4/2024,Credit card,6.7
715,715,New York,New York,Normal,Female,Electronics,Electronics,30.24,1.0,1.51,31.75,0.0,0.0,3/4/2024,Cash,8.4
716,716,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,19.24,9.0,8.66,181.82,0.0,0.0,3/4/2024,Cash,8.0
717,717,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,48.63,10.0,24.32,510.62,0.0,0.0,3/4/2024,Cash,8.8
718,718,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,41.06,6.0,12.32,258.68,0.0,0.0,3/5/2024,Credit card,8.3
719,719,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,48.52,3.0,7.28,152.84,0.0,0.0,3/5/2024,Ewallet,4.0
720,720,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,18.08,3.0,2.71,56.95,0.0,0.0,3/5/2024,Ewallet,8.0
721,721,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,69.74,10.0,34.87,732.27,0.0,0.0,3/5/2024,Credit card,8.9
722,722,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,12.12,10.0,6.06,127.26,0.0,0.0,3/5/2024,Credit card,8.4
723,723,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,25.32,8.0,10.13,212.69,0.0,0.0,3/5/2024,Ewallet,8.7
724,724,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,44.22,5.0,11.06,232.16,0.0,0.0,3/5/2024,Credit card,8.6
725,725,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,55.97,7.0,19.59,411.38,0.0,0.0,3/5/2024,Ewallet,8.9
726,726,Los Angeles,Los Angeles,Normal,Female,Home & Lifestyle,Home & Lifestyle,95.46,8.0,38.18,801.86,0.0,0.0,3/5/2024,Ewallet,4.7
727,727,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,82.7,6.0,24.81,521.01,0.0,0.0,3/5/2024,Cash,7.4
728,728,Chicago,Chicago,Normal,Male,Electronics,Electronics,78.31,3.0,11.75,246.68,0.0,0.0,3/5/2024,Ewallet,5.4
729,729,New York,New York,Member,Male,Health & Beauty,Health & Beauty,65.31,7.0,22.86,480.03,0.0,0.0,3/5/2024,Credit card,4.2
730,730,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,21.94,5.0,5.48,115.18,0.0,0.0,3/5/2024,Ewallet,5.3
731,731,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,81.91,2.0,8.19,172.01,0.0,0.0,3/5/2024,Cash,7.8
732,732,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,83.06,7.0,29.07,610.49,0.0,0.0,3/5/2024,Ewallet,4.0
733,733,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,87.98,3.0,13.2,277.14,0.0,0.0,3/5/2024,Ewallet,5.1
734,734,New York,New York,Member,Female,Food & Beverages,Food & Beverages,78.31,10.0,39.16,822.26,0.0,0.0,3/5/2024,Ewallet,6.6
735,735,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,37.32,9.0,16.79,352.67,0.0,0.0,3/6/2024,Ewallet,5.1
736,736,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,28.38,5.0,7.1,149.0,0.0,0.0,3/6/2024,Cash,9.4
737,737,Chicago,Chicago,Member,Female,Sports & Travel,Sports & Travel,92.13,6.0,27.64,580.42,0.0,0.0,3/6/2024,Cash,8.3
738,738,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,62.08,7.0,21.73,456.29,0.0,0.0,3/6/2024,Ewallet,5.4
739,739,Los Angeles,Los Angeles,Normal,Female,Sports & Travel,Sports & Travel,67.43,5.0,16.86,354.01,0.0,0.0,3/6/2024,Ewallet,6.3
740,740,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,15.81,10.0,7.9,166.0,0.0,0.0,3/6/2024,Credit card,8.6
